,X,Y,LocalWellNumber,Water_depth,AQUIFER_NA,Well_Depth_Meters,WellUse,Active,LastActive_Plugged_date,DateConstructed,Yield,VarZ
161,676940,3371664,510,254.75721784776903,1500-FOOT SAND OF BATON ROUGE AREA,489.204,Public Supply,1,2021-08-02,1951-01-01,1000.0,-0.11298493810256409
162,681656,3360870,5208Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1986-02-01,,-0.11298493810256409
163,686483,3372193,5209Z,0.0,[NO WELL MADE],60.96,Heat Pump,1,2021-08-02,1986-02-01,,-0.11298493810256409
164,678268,3363924,5798Z,49.212598425196845,SHALLOW SANDS OF BATON ROUGE AREA,91.44,Heat Pump,1,2021-08-02,1988-09-01,,-0.11298493810256409
165,689254,3364757,5177Z,0.0,[NO WELL MADE],82.296,Heat Pump,1,2021-08-02,1985-11-01,,-0.11298493810256409
166,685015,3359664,5183Z,82.02099737532808,SHALLOW SANDS OF BATON ROUGE AREA,102.108,Domestic,1,2021-08-02,1984-09-01,30.0,-0.11298493810256409
167,692410,3367430,5185Z,104.98687664041994,400-FOOT SAND OF BATON ROUGE AREA,146.304,Domestic,1,2021-08-02,1985-07-01,30.0,-0.11298493810256409
168,684558,3366124,5353Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1985-11-01,,-0.11298493810256409
169,675305,3365570,1013,39.501312335958,SHALLOW SANDS OF BATON ROUGE AREA,107.2896,Other,1,2021-08-02,1979-03-01,1500.0,-0.11298493810256409
170,675747,3366255,1014,35.990813648293965,SHALLOW SANDS OF BATON ROUGE AREA,101.8032,Other,1,2021-08-02,1979-02-01,2100.0,-0.11298493810256409
171,675496,3362001,1015,6.200787401574803,MISSISSIPPI RIVER ALLUVIAL AQUIFER,52.1208,Observation,0,2004-06-01,1979-05-01,16.0,-0.11298493810256409
172,686400,3367695,1016A,147.44094488188975,600-FOOT SAND OF BATON ROUGE AREA,163.068,Test Hole,0,1979-10-01,1979-10-01,71.0,-0.11298493810256409
173,688610,3364930,1017C,137.36876640419945,400-FOOT SAND OF BATON ROUGE AREA,172.8216,Public Supply,1,2021-08-02,1979-06-01,,-0.11298493810256409
174,691464,3368122,858,65.61679790026247,400-FOOT SAND OF BATON ROUGE AREA,124.968,Domestic,1,2021-08-02,1959-01-01,8.0,-0.11298493810256409
175,676431,3365219,755,0.0,SHALLOW SANDS OF BATON ROUGE AREA,99.06,Domestic,1,2021-08-02,1963-03-01,,-0.11298493810256409
176,679745,3376268,756,347.3097112860892,1200-FOOT SAND OF BATON ROUGE AREA,356.0064,Public Supply,1,2021-08-02,1962-06-01,975.0,-0.11298493810256409
177,683817,3359458,762,88.58267716535433,SHALLOW SANDS OF BATON ROUGE AREA,85.344,Domestic,1,2021-08-02,1963-12-01,,-0.11298493810256409
178,683817,3359458,763,0.0,SHALLOW SANDS OF BATON ROUGE AREA,79.248,Domestic,1,2021-08-02,1950-01-01,,-0.11298493810256409
179,679744,3376330,769,308.39895013123356,2400-FOOT SAND OF BATON ROUGE AREA,719.9376,Public Supply,1,2021-08-02,1963-05-01,1150.0,-0.11298493810256409
180,693537,3365633,1018,0.0,600-FOOT SAND OF BATON ROUGE AREA,244.7544,Public Supply,1,2021-08-02,1978-11-01,,-0.11298493810256409
181,688629,3374571,1019,135.62992125984252,600-FOOT SAND OF BATON ROUGE AREA,141.732,Irrigation,1,2021-08-02,2021-01-08,30.0,-0.11298493810256409
182,676667,3358909,1179,6.561679790026246,MISSISSIPPI RIVER ALLUVIAL AQUIFER,82.296,Public Supply,1,2021-08-02,1987-12-01,150.0,-0.11298493810256409
183,675431,3374226,499,0.0,400-FOOT SAND OF BATON ROUGE AREA,131.064,Irrigation,0,2007-03-01,1948-11-01,822.0,-0.11298493810256409
184,682485,3370370,5633Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1988-01-01,,-0.11298493810256409
185,677826,3368106,5635Z,0.0,[NO WELL MADE],76.2,Heat Pump,1,2021-08-02,1988-01-01,,-0.11298493810256409
186,678227,3369683,771,236.22047244094486,1500-FOOT SAND OF BATON ROUGE AREA,530.0472,Public Supply,1,2021-08-02,1963-05-01,1087.0,-0.11298493810256409
187,682717,3370836,772,213.25459317585302,1000 AND 1200 FOOT SANDS OF BATON ROUGE AREA,370.0272,Public Supply,1,2021-08-02,1963-12-01,1275.0,-0.11298493810256409
188,680912,3363845,5105Z,22.96587926509186,SHALLOW SANDS OF BATON ROUGE AREA,82.9056,Rig Supply,1,2021-08-02,1983-05-01,150.0,-0.11298493810256409
189,675091,3375514,5118Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,15.24,Monitor,1,2021-08-02,1983-11-01,,-0.11298493810256409
190,682211,3375570,934,145.01312335958005,400-FOOT SAND OF BATON ROUGE AREA,117.348,Observation,1,2021-08-02,1974-05-01,,-0.11298493810256409
191,676861,3371601,938,495.4068241469816,1500-FOOT SAND OF BATON ROUGE AREA,487.3752,Public Supply,1,2021-08-02,1972-06-01,1300.0,-0.11298493810256409
192,677074,3371635,939,541.3385826771653,1500-FOOT SAND OF BATON ROUGE AREA,485.2416,Public Supply,1,2021-08-02,1974-07-01,1200.0,-0.11298493810256409
193,680665,3373912,5608Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1987-09-01,,-0.11298493810256409
194,677625,3367332,5638Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.3528,Monitor,1,2021-08-02,1988-02-01,,-0.11298493810256409
195,680665,3373912,5641Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2003-08-01,1988-02-01,,-0.11298493810256409
196,675146,3375361,5644Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,25.6032,Monitor,1,2021-08-02,1987-08-01,,-0.11298493810256409
197,681314,3360556,5222Z,0.0,[NO WELL MADE],86.868,Heat Pump,1,2021-08-02,1986-01-01,,-0.11298493810256409
198,677166,3367664,157,75.45931758530183,1500-FOOT SAND OF BATON ROUGE AREA,473.0496,Irrigation,1,2021-08-02,1942-06-01,150.0,-0.11298493810256409
199,685008,3371059,6205Z,5.971128608923884,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2006-10-01,1989-06-01,,-0.11298493810256409
200,685008,3371059,6206Z,2.690288713910761,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2006-10-01,1989-06-01,,-0.11298493810256409
201,685008,3371059,6207Z,1.148293963254593,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2006-10-01,1989-06-01,,-0.11298493810256409
202,685008,3371059,6208Z,3.608923884514436,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2006-10-01,1989-06-01,,-0.11298493810256409
203,684604,3374409,5616Z,36.41732283464567,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1987-11-01,,-0.11298493810256409
204,679605,3375095,5617Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1987-12-01,,-0.11298493810256409
205,679605,3375095,5618Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,?,,1987-12-01,,-0.11298493810256409
206,683219,3367949,5379Z,0.0,[NO WELL MADE],45.72,Heat Pump,1,2021-08-02,1986-06-01,,-0.11298493810256409
207,691318,3368797,5380Z,0.0,[NO WELL MADE],60.96,Heat Pump,1,2021-08-02,1986-07-01,,-0.11298493810256409
208,676490,3366513,554,99.08136482939632,SHALLOW SANDS OF BATON ROUGE AREA,89.6112,Public Supply,0,2000-02-01,1953-11-01,500.0,-0.11298493810256409
209,685382,3366322,558,0.0,400-FOOT SAND OF BATON ROUGE AREA,152.4,Other,0,2008-02-01,1956-01-01,,-0.11298493810256409
210,676528,3375661,168,45.93175853018372,1500-FOOT SAND OF BATON ROUGE AREA,455.9808,Observation,1,2021-08-02,1943-03-01,275.0,-0.11298493810256409
211,686603,3365204,1325,0.0,400-FOOT SAND OF BATON ROUGE AREA,152.4,Other,0,2003-08-01,,,-0.11298493810256409
212,683111,3372813,1327,183.72703412073488,600-FOOT SAND OF BATON ROUGE AREA,156.972,Irrigation,1,2021-08-02,2003-12-01,,-0.11298493810256409
213,678970,3376378,5683Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1988-05-01,,-0.11298493810256409
214,680354,3370149,5684Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1988-05-01,,-0.11298493810256409
215,680354,3370149,5685Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1988-05-01,,-0.11298493810256409
216,680354,3370149,5686Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1988-05-01,,-0.11298493810256409
217,683523,3375223,1185,180.44619422572177,400-FOOT SAND OF BATON ROUGE AREA,140.208,Irrigation,1,2021-08-02,1988-05-01,,-0.11298493810256409
218,679831,3375931,6522Z,17.38845144356955,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-09-01,1989-09-01,,-0.11298493810256409
219,679831,3375931,6523Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-09-01,1989-09-01,,-0.11298493810256409
220,679831,3375931,6524Z,15.41994750656168,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2007-09-01,1989-09-01,,-0.11298493810256409
221,679127,3368497,1351,157.48031496062993,400- AND 600-FT SANDS OF BATON ROUGE AREA,152.4,Irrigation,1,2021-08-02,2005-06-01,1200.0,-0.11298493810256409
222,683006,3372688,1352,301.83727034120733,800-FOOT SAND OF BATON ROUGE AREA,265.176,Public Supply,1,2021-08-02,2006-04-01,2476.0,-0.11298493810256409
223,682924,3372810,1354,370.73490813648294,800-FOOT SAND OF BATON ROUGE AREA,268.224,Public Supply,1,2021-08-02,2006-05-01,2524.0,-0.11298493810256409
224,683651,3370851,1356,551.1811023622047,1700-FOOT SAND OF BATON ROUGE AREA,571.5,Public Supply,1,2021-08-02,2007-06-01,,-0.11298493810256409
225,679906,3368201,5583Z,0.0,[NO WELL MADE],85.344,Heat Pump,1,2021-08-02,1986-08-01,,-0.11298493810256409
226,676801,3363808,5584Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1987-07-01,,-0.11298493810256409
227,685150,3361144,5585Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1987-07-01,,-0.11298493810256409
228,675061,3375668,5645Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,24.9936,Monitor,1,2021-08-02,1987-08-01,,-0.11298493810256409
229,679605,3375095,5619Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,?,,1987-12-01,,-0.11298493810256409
230,679605,3375095,5620Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,?,,1987-12-01,,-0.11298493810256409
231,684363,3368215,1362,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Recovery,0,2007-08-01,,,-0.11298493810256409
232,688264,3369483,584,71.35826771653542,1200-FOOT SAND OF BATON ROUGE AREA,430.9872,Public Supply,1,2021-08-02,1956-05-01,685.0,-0.11298493810256409
233,675368,3374872,403,91.86351706036744,1200-FOOT SAND OF BATON ROUGE AREA,387.096,Irrigation,1,2021-08-02,1952-12-01,1350.0,-0.11298493810256409
234,689055,3373100,405,147.63779527559055,400-FOOT SAND OF BATON ROUGE AREA,117.348,Irrigation,1,2021-08-02,1992-10-01,,-0.11298493810256409
235,692671,3372301,412,39.37007874015748,800-FOOT SAND OF BATON ROUGE AREA,220.98,Domestic,1,2021-08-02,1945-07-01,,-0.11298493810256409
236,675825,3368042,1364,26.246719160104984,[TO BE DETERMINED],97.536,Irrigation,1,2021-08-02,2007-08-01,,-0.11298493810256409
237,682841,3372994,1367,511.81102362204723,2400-FOOT SAND OF BATON ROUGE AREA,754.38,Public Supply,1,2021-08-02,2008-06-01,2382.0,-0.11298493810256409
238,685801,3363681,247,49.212598425196845,400-FOOT SAND OF BATON ROUGE AREA,201.168,Public Supply,1,2021-08-02,1994-08-01,40.0,-0.11298493810256409
239,680774,3360947,248,88.58267716535433,SHALLOW SANDS OF BATON ROUGE AREA,94.488,Irrigation,1,2021-08-02,1994-07-01,25.0,-0.11298493810256409
240,675538,3374259,1372,314.96062992125985,800-FOOT SAND OF BATON ROUGE AREA,253.2888,Industrial,1,2021-08-02,2009-09-01,,-0.11298493810256409
241,685145,3359851,5407Z,75.45931758530183,SHALLOW SANDS OF BATON ROUGE AREA,106.68,Domestic,1,2021-08-02,1986-09-01,,-0.11298493810256409
242,678389,3369562,413,181.85695538057743,1500-FOOT SAND OF BATON ROUGE AREA,531.876,Public Supply,1,2021-08-02,1946-01-01,810.0,-0.11298493810256409
243,681638,3360377,5417Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1986-09-01,,-0.11298493810256409
244,675343,3376412,291,65.61679790026247,1200-FOOT SAND OF BATON ROUGE AREA,364.5408,Observation,1,2021-08-02,1927-07-01,420.0,-0.11298493810256409
245,677430,3369423,298,123.68766404199475,1200-FOOT SAND OF BATON ROUGE AREA,422.7576,Observation,1,2021-08-02,1918-07-01,50.0,-0.11298493810256409
246,680043,3367957,301,114.82939632545931,1200-FOOT SAND OF BATON ROUGE AREA,390.4488,Observation,1,2021-08-02,1926-08-01,150.0,-0.11298493810256409
247,675823,3373093,116,180.44619422572177,2000-FOOT SAND OF BATON ROUGE AREA,655.6248,Public Supply,0,2005-12-01,1937-10-01,,-0.11298493810256409
248,675814,3360497,575,229.65879265091863,2000-FOOT SAND OF BATON ROUGE AREA,762.0,Irrigation,1,2021-08-02,1955-06-01,664.0,-0.11298493810256409
249,675491,3373858,580,377.2965879265092,1200-FOOT SAND OF BATON ROUGE AREA,378.5616,Industrial,1,2021-08-02,1955-12-01,1200.0,-0.11298493810256409
250,676538,3365220,583,10.826771653543306,SHALLOW SANDS OF BATON ROUGE AREA,92.6592,Domestic,1,2021-08-02,1956-04-01,30.0,-0.11298493810256409
251,679110,3369543,5389Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1986-09-01,,-0.11298493810256409
252,675764,3370197,5390Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1986-07-01,,-0.11298493810256409
253,675089,3375637,5124Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.144,Monitor,1,2021-08-02,1983-11-01,,-0.11298493810256409
254,675089,3375637,5125Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,14.6304,Monitor,1,2021-08-02,1983-11-01,,-0.11298493810256409
255,675091,3375514,5130Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.8768,Monitor,1,2021-08-02,1983-11-01,,-0.11298493810256409
256,682485,3370370,5632Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,1,2021-08-02,1988-01-01,,-0.11298493810256409
257,686716,3375708,446,32.808398950131235,SHALLOW SANDS OF BATON ROUGE AREA,48.768,Irrigation,1,2021-08-02,1993-07-01,,-0.11298493810256409
258,683064,3359723,452,88.58267716535433,SHALLOW SANDS OF BATON ROUGE AREA,85.0392,Irrigation,1,2021-08-02,1947-02-01,,-0.11298493810256409
259,678833,3366890,6123Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1989-03-01,,-0.11298493810256409
260,678807,3366859,6124Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,1999-06-01,1989-03-01,,-0.11298493810256409
261,678833,3366890,6125Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1989-03-01,,-0.11298493810256409
262,678833,3366890,6126Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,1999-06-01,1989-03-01,,-0.11298493810256409
263,678833,3366890,6127Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,,1989-03-01,,-0.11298493810256409
264,678807,3366859,6128Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,1999-06-01,1989-03-01,,-0.11298493810256409
265,678807,3366859,6129Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1989-03-01,,-0.11298493810256409
266,678833,3366890,6130Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,1999-06-01,1989-03-01,,-0.11298493810256409
267,677076,3364952,9520Z,0.0,[TO BE DETERMINED],89.6112,Irrigation,1,2021-08-02,2010-05-01,,-0.11298493810256409
268,683478,3374729,8314Z,28.116797900262466,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
269,683505,3374730,8315Z,17.322834645669293,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
270,683478,3374729,8316Z,28.54330708661417,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
271,683479,3374698,8317Z,28.608923884514436,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
272,683506,3374699,8318Z,23.12992125984252,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
273,683532,3374699,8319Z,22.014435695538058,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
274,683505,3374760,8321Z,21.062992125984252,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
275,683505,3374730,8322Z,21.062992125984252,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
276,683505,3374730,8323Z,21.39107611548556,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
277,683531,3374761,8324Z,21.58792650918635,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
278,675138,3374222,8325Z,9.84251968503937,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
279,680190,3368761,6975Z,213.25459317585302,400-FOOT SAND OF BATON ROUGE AREA,128.016,Heat Pump,1,2021-08-02,1992-11-01,,-0.11298493810256409
280,675106,3372897,6980Z,10.498687664041995,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.6576,Monitor,1,2021-08-02,1993-01-01,,-0.11298493810256409
281,683851,3368483,7117Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,1,2021-08-02,1992-10-01,,-0.11298493810256409
282,679765,3370232,6894Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2000-04-01,1992-09-01,,-0.11298493810256409
283,691902,3375029,7087Z,104.98687664041994,400-FOOT SAND OF BATON ROUGE AREA,134.112,Domestic,1,2021-08-02,1993-04-01,,-0.11298493810256409
284,686577,3368283,6227Z,7.545931758530183,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2001-02-01,1989-07-01,,-0.11298493810256409
285,686577,3368283,6228Z,7.545931758530183,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2001-02-01,1989-07-01,,-0.11298493810256409
286,686577,3368283,6230Z,7.545931758530183,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2001-02-01,1989-07-01,,-0.11298493810256409
287,681133,3371456,6379Z,164.04199475065616,400-FOOT SAND OF BATON ROUGE AREA,152.4,Heat Pump,1,2021-08-02,1989-11-01,,-0.11298493810256409
288,692142,3375033,6380Z,83.66141732283464,400-FOOT SAND OF BATON ROUGE AREA,135.636,Domestic,1,2021-08-02,1990-03-01,,-0.11298493810256409
289,681584,3373188,6382Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2003-02-01,1989-12-01,,-0.11298493810256409
290,686692,3367792,7221Z,8.038057742782152,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2000-03-01,1993-12-01,,-0.11298493810256409
291,675111,3374252,8326Z,6.561679790026246,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
292,675085,3374190,8328Z,6.561679790026246,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
293,675057,3374282,8329Z,9.84251968503937,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
294,675164,3374253,8330Z,13.123359580052492,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
295,675325,3374194,8331Z,3.280839895013123,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
296,675218,3374223,8332Z,16.404199475065617,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1999-07-01,,-0.11298493810256409
297,675067,3375329,8333Z,32.808398950131235,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.7536,Monitor,0,2009-04-01,1999-08-01,,-0.11298493810256409
298,686577,3368252,7003Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,1,2021-08-02,1993-02-01,,-0.11298493810256409
299,679542,3375649,6218Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,1,2021-08-02,1989-05-01,,-0.11298493810256409
300,679542,3375649,6219Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,1,2021-08-02,1989-05-01,,-0.11298493810256409
301,679542,3375649,6220Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,1,2021-08-02,1989-05-01,,-0.11298493810256409
302,679542,3375649,6221Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,1,2021-08-02,1989-05-01,,-0.11298493810256409
303,682849,3369329,6222Z,10.498687664041995,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1989-06-01,,-0.11298493810256409
304,681584,3373188,7129Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2003-02-01,1993-06-01,,-0.11298493810256409
305,685090,3370937,7222Z,8.300524934383201,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2008-01-01,1993-12-01,,-0.11298493810256409
306,679765,3370232,5864Z,24.606299212598422,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2000-04-01,1991-09-01,,-0.11298493810256409
307,678737,3369476,5865Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-05-01,1991-09-01,,-0.11298493810256409
308,678737,3369476,5866Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-05-01,1991-09-01,,-0.11298493810256409
309,678737,3369476,5867Z,14.763779527559054,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-05-01,1991-09-01,,-0.11298493810256409
310,681584,3373188,5869Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-12-01,2003-02-01,,-0.11298493810256409
311,681584,3373188,5870Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,0,1999-12-01,2003-02-01,,-0.11298493810256409
312,681584,3373188,5871Z,19.68503937007874,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-12-01,2003-02-01,,-0.11298493810256409
313,686885,3364315,6509Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.4488,Recovery,1,2021-08-02,1985-11-01,,-0.11298493810256409
314,685745,3368546,8577Z,31.824146981627294,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.4008,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
315,685745,3368546,8578Z,36.745406824146976,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
